年月日,平均気温(℃),最高気温(℃),最低気温(℃)
1973/1/1,5.3,7.5,1.6
1973/1/2,6.6,11.1,2.7
1973/1/3,3,6.6,1
1973/1/4,4.3,10,-0.6
1973/1/5,5.4,8.1,1.4
1973/1/6,7,11.3,2.7
1973/1/7,9.4,11.9,5.1
1973/1/8,9.8,13.2,6.6
1973/1/9,7.8,11.9,4.1
1973/1/10,7.6,12.4,3.5
1973/1/11,4.5,7.1,2.9
1973/1/12,4,6.8,1
1973/1/13,5.5,9.4,2.9
1973/1/14,6.2,10.4,1.1
1973/1/15,4.9,6.6,4.2
1973/1/16,6.9,11,2.9
1973/1/17,7.8,10,6
1973/1/18,11.1,15.2,8.4
1973/1/19,9.8,12.9,6.1
1973/1/20,7.2,12,2.2
1973/1/21,6.2,10.3,2.9
1973/1/22,7.1,10.7,3.5
1973/1/23,9,12,6
1973/1/24,14,16.8,9.8
1973/1/25,11,15.6,7.4
1973/1/26,6.5,9.4,3.7
1973/1/27,5.2,8.6,2.6
1973/1/28,4.1,6.7,2.2
1973/1/29,4.6,8.8,-0.4
1973/1/30,6.4,10.4,2
1973/1/31,5.4,11,-0.6
1973/2/1,8.2,13.6,2.9
1973/2/2,6.2,8.8,4.3
1973/2/3,5.5,8.9,2.4
1973/2/4,8.6,12.4,5.2
1973/2/5,9,11,7.1
1973/2/6,9.8,13.7,6.6
1973/2/7,4.3,6.9,1.8
1973/2/8,3.3,7,0.5
1973/2/9,4.2,8.3,0.4
1973/2/10,5.3,8.4,2.3
1973/2/11,6.3,8.5,3.3
1973/2/12,7.2,10.9,4.1
1973/2/13,6.1,10.5,1.4
1973/2/14,9,12.8,4.2
1973/2/15,7.2,12.5,2.6
1973/2/16,8.6,15.1,2.9
1973/2/17,10.5,15.2,3.3
1973/2/18,13.3,15.8,11.3
1973/2/19,9.9,11.3,9.2
1973/2/20,9.5,13.4,6.1
1973/2/21,7.4,10,4.6
1973/2/22,9.2,13.9,6.7
1973/2/23,9.7,17.1,5.3
1973/2/24,3.3,6.9,-0.3
1973/2/25,2.6,6.1,-1.4
1973/2/26,6.5,11.5,3.3
1973/2/27,5.5,8.7,1.4
1973/2/28,8.9,12.8,6.1
1973/3/1,7,11.9,4.5
1973/3/2,4.5,8.5,1.2
1973/3/3,6.5,12,1.1
1973/3/4,6.3,10.1,0.7
1973/3/5,6.4,9.5,2.9
1973/3/6,4.8,7.4,2.4
1973/3/7,5.1,9.4,1.6
1973/3/8,7.9,12.6,3.1
1973/3/9,6.9,9.8,3.7
1973/3/10,5.9,7,4.4
1973/3/11,7.5,10.7,3.3
1973/3/12,10.2,15,6.7
1973/3/13,10,13.5,5.6
1973/3/14,7.1,11.6,2.7
1973/3/15,5.8,9.4,3.3
1973/3/16,5.9,11.1,2
1973/3/17,7,11.1,3.5
1973/3/18,6.7,10.3,3.1
1973/3/19,7.4,11.8,4
1973/3/20,8.9,15.4,1.2
1973/3/21,9.2,13.1,6.4
1973/3/22,8,13.2,3.6
1973/3/23,8.5,13.9,2.3
1973/3/24,12.4,17.6,5.3
1973/3/25,7.4,10.9,3.8
1973/3/26,6.9,11.4,2.1
1973/3/27,8.7,12.8,2
1973/3/28,16.1,21.1,9.4
1973/3/29,15.6,18.6,10.7
1973/3/30,16.2,20.2,13.6
1973/3/31,15.3,17.8,13.3
1973/4/1,17.3,23,12
1973/4/2,14.3,18.5,11
1973/4/3,12.7,17.3,8.5
1973/4/4,10.8,13.1,8.6
1973/4/5,10.8,15.8,5.6
1973/4/6,10.7,15.4,5.4
1973/4/7,13.8,19.2,6.8
1973/4/8,15.9,22.7,8.9
1973/4/9,19.6,24.7,15.6
1973/4/10,17.3,18.9,15.6
1973/4/11,18.5,22,14.8
1973/4/12,16,22.1,11.3
1973/4/13,13.4,18.9,9.5
1973/4/14,13.1,17.2,8.2
1973/4/15,14.5,17.7,11.7
1973/4/16,16.7,20.3,13.9
1973/4/17,18.7,23.5,13.5
1973/4/18,14.7,18.4,11.6
1973/4/19,14.9,18.8,8.5
1973/4/20,14.3,16.3,12
1973/4/21,14.7,17.2,12.9
1973/4/22,18.6,24.2,14.9
1973/4/23,18.1,22.7,12
1973/4/24,19.8,21.7,18.4
1973/4/25,20.2,25,16
1973/4/26,17.6,21.1,14.4
1973/4/27,16.5,22,12.2
1973/4/28,16.3,22.5,8.9
1973/4/29,17.8,23.2,12.1
1973/4/30,18.6,23.9,13.1
1973/5/1,18.7,22.9,12.6
1973/5/2,20.4,26.1,17.7
1973/5/3,18.1,21.8,14.9
1973/5/4,12.8,14.9,11.3
1973/5/5,14.6,19,10.2
1973/5/6,17.1,22.1,10.2
1973/5/7,19.1,21.6,16.5
1973/5/8,17.8,19.4,16.8
1973/5/9,19.1,22.1,16.3
1973/5/10,18.3,23.3,13.2
1973/5/11,16.2,20.6,11.2
1973/5/12,14.4,18.4,9.1
1973/5/13,15.8,21.5,10.6
1973/5/14,19,24.7,13.2
1973/5/15,19.4,25.2,12.3
1973/5/16,18,20.7,15.8
1973/5/17,20.4,24.8,15.8
1973/5/18,20.3,22.3,18.6
1973/5/19,20.3,24.5,16.6
1973/5/20,20.6,24.8,17.2
1973/5/21,18.5,24.2,14
1973/5/22,17.5,22.4,13.3
1973/5/23,14.9,18.8,11.1
1973/5/24,15.3,21.5,10.2
1973/5/25,17.3,23.4,9.1
1973/5/26,19.3,23.6,14.5
1973/5/27,20,22,16.8
1973/5/28,19.4,21.7,17.6
1973/5/29,20.8,23.6,18.9
1973/5/30,22.3,27.2,17.5
1973/5/31,20,24.2,16.1
1973/6/1,19.3,25.1,16.2
1973/6/2,19.6,24.2,14.4
1973/6/3,19.4,24.3,15.5
1973/6/4,18.9,24.4,13.4
1973/6/5,18.5,20.1,17
1973/6/6,16.4,17.1,15.6
1973/6/7,20.5,25.8,16
1973/6/8,20.5,24.9,16.5
1973/6/9,21.1,25.9,15
1973/6/10,20.1,23,16.6
1973/6/11,21.6,25.9,16.9
1973/6/12,21.8,26.1,17.1
1973/6/13,21.7,24.5,19.7
1973/6/14,22.1,24.9,18.5
1973/6/15,23.2,28.8,19.8
1973/6/16,21.6,24.8,16.7
1973/6/17,20,21.3,18.4
1973/6/18,21.6,26.1,18.7
1973/6/19,21.1,24.1,19.6
1973/6/20,22.3,25,19.8
1973/6/21,23.1,27.6,20.1
1973/6/22,22.6,25.3,20.7
1973/6/23,23.6,27.1,19.3
1973/6/24,23.7,28.3,20.1
1973/6/25,22.3,27.9,16.8
1973/6/26,21.2,23.5,19.4
1973/6/27,23.8,28.2,21.5
1973/6/28,24.1,27.7,20.8
1973/6/29,24,26.5,22.9
1973/6/30,24.7,29.8,22.8
1973/7/1,24.1,27.8,22.4
1973/7/2,24.3,28.3,21.2
1973/7/3,25.1,29.7,21.6
1973/7/4,25.5,29.8,21.5
1973/7/5,25.2,29.5,20.8
1973/7/6,26.2,31.3,22
1973/7/7,28.1,32.4,23.4
1973/7/8,28.2,33.3,23.5
1973/7/9,26.8,30.7,23.3
1973/7/10,26.9,30.5,22.1
1973/7/11,27.7,32.2,22.5
1973/7/12,28.4,32.1,24
1973/7/13,26.2,29.8,23.8
1973/7/14,27,31.8,22.6
1973/7/15,27.4,32,23
1973/7/16,27.4,31.9,23.2
1973/7/17,27.5,32.3,22.6
1973/7/18,27.9,32.6,23.2
1973/7/19,27.6,31.4,24.3
1973/7/20,28.3,32.7,24.6
1973/7/21,29.7,34,26.5
1973/7/22,28.1,32.8,26.2
1973/7/23,27.5,31.2,25
1973/7/24,27.3,30.9,24.8
1973/7/25,27.3,30.9,24.6
1973/7/26,26.7,29.7,25.2
1973/7/27,27.2,30.3,24.7
1973/7/28,26.9,29.9,23.9
1973/7/29,27.7,33.9,23.4
1973/7/30,28.2,31.8,24.8
1973/7/31,27,29.2,25.7
1973/8/1,27.9,33.5,24
1973/8/2,29.4,32.9,25
1973/8/3,27.1,34.1,24.5
1973/8/4,27,32.7,24
1973/8/5,27.8,31.7,23.4
1973/8/6,28.6,32.5,24.8
1973/8/7,28.3,33.2,25
1973/8/8,28.4,33.2,24.4
1973/8/9,28.3,32.3,23.7
1973/8/10,29,34.7,24.3
1973/8/11,28,32.6,24.3
1973/8/12,28.2,32.7,24.1
1973/8/13,28.5,32.4,23.7
1973/8/14,26.6,30.5,24.2
1973/8/15,25.3,29.1,24.2
1973/8/16,26.8,29.7,24.9
1973/8/17,26.7,29.8,25.4
1973/8/18,28,32.7,25.2
1973/8/19,26.3,30.8,24
1973/8/20,27.9,31.9,23.7
1973/8/21,27.4,32.2,24.3
1973/8/22,27.2,31.5,23.4
1973/8/23,25.8,29,22.7
1973/8/24,24.3,26.2,23.3
1973/8/25,26.5,29.8,23
1973/8/26,25.3,27.6,24
1973/8/27,26.7,29.8,23.4
1973/8/28,26.9,31.2,23.5
1973/8/29,27.4,30.6,23.1
1973/8/30,27.1,30.5,23.8
1973/8/31,27,29.8,24.1
1973/9/1,28.2,34,23
1973/9/2,25.9,31.5,23.7
1973/9/3,24.5,28,22.8
1973/9/4,24.1,27.5,22.3
1973/9/5,24,26.6,22.1
1973/9/6,23.8,26.9,21.7
1973/9/7,24.2,29.1,21.1
1973/9/8,22.7,27.3,18.9
1973/9/9,23.9,28.7,17.7
1973/9/10,25.4,28.9,22.2
1973/9/11,23.6,27.9,20.9
1973/9/12,23.3,27.2,19.8
1973/9/13,20.1,22.2,19
1973/9/14,22.7,26.7,19.3
1973/9/15,21.5,25.3,18
1973/9/16,21.9,25.1,19.4
1973/9/17,22.4,25.7,19.5
1973/9/18,19.4,20.7,18.5
1973/9/19,22,24.4,19.4
1973/9/20,21.5,23.5,19.9
1973/9/21,19.3,20.6,18.1
1973/9/22,20.2,21.6,18.2
1973/9/23,23,27.6,20.3
1973/9/24,22.9,27.4,18.9
1973/9/25,21.1,25.8,16.7
1973/9/26,22.9,29,17
1973/9/27,20.1,22.7,17.1
1973/9/28,19.5,24.4,14.8
1973/9/29,20.5,25.6,15.2
1973/9/30,18.6,20.9,17.5
1973/10/1,21.1,25.2,17.5
1973/10/2,20.4,25.3,16.4
1973/10/3,20.5,25.2,15.1
1973/10/4,22.1,25.5,18.5
1973/10/5,20.2,21.4,18.5
1973/10/6,17.7,20.4,16.1
1973/10/7,18.1,20.4,16.3
1973/10/8,18.2,19.9,15
1973/10/9,17.8,21.9,13.5
1973/10/10,18.9,23.1,12.8
1973/10/11,18.5,20.5,16.5
1973/10/12,21.6,25.1,18.3
1973/10/13,20.7,23.9,17.7
1973/10/14,15.4,18.5,11.1
1973/10/15,14.2,18.2,9.7
1973/10/16,14.4,19.3,9.4
1973/10/17,14.9,17.4,13.5
1973/10/18,16.7,21.6,11.5
1973/10/19,15.7,21.4,11.6
1973/10/20,16.4,21.2,9.9
1973/10/21,16.5,17.5,15.5
1973/10/22,18.5,23.7,14.8
1973/10/23,16.1,19.4,13.5
1973/10/24,15.6,20.5,11.8
1973/10/25,14.9,19.5,10.3
1973/10/26,14.5,18.6,11.1
1973/10/27,15.3,17.8,11.8
1973/10/28,17.6,21.4,15
1973/10/29,16,20.4,12.6
1973/10/30,14.9,18.7,9.8
1973/10/31,17.1,22,12
1973/11/1,16.4,18.5,14.4
1973/11/2,16.6,21.6,12.5
1973/11/3,14.4,17.1,9.6
1973/11/4,14.5,19.6,8.9
1973/11/5,15.2,18.7,10.3
1973/11/6,14.5,19.4,11.3
1973/11/7,12.3,17.1,8.2
1973/11/8,11.4,15.6,6.2
1973/11/9,15.8,19,10.2
1973/11/10,17.2,22.3,13.5
1973/11/11,13.4,16.7,9.7
1973/11/12,11.9,15.5,8.3
1973/11/13,11.2,15.7,6.9
1973/11/14,11.3,16.2,6
1973/11/15,11.7,16.3,6.7
1973/11/16,12.7,19.2,5.9
1973/11/17,12.3,16.1,6.3
1973/11/18,8.5,11.6,6.6
1973/11/19,7.6,11.1,4.3
1973/11/20,7,11.9,2.9
1973/11/21,8.4,14,2.2
1973/11/22,8,10.6,6
1973/11/23,8.7,14.2,2.6
1973/11/24,9.1,14.5,3.3
1973/11/25,9.7,14,5.6
1973/11/26,7.7,12.5,4
1973/11/27,11,16,6
1973/11/28,10.1,13.4,7.1
1973/11/29,7.1,12,3.9
1973/11/30,10.3,16.1,2.3
1973/12/1,7.8,11.9,2.6
1973/12/2,7.3,12.5,2.2
1973/12/3,7.6,14.8,3.3
1973/12/4,3.4,5.4,1.2
1973/12/5,3.9,8.7,-0.7
1973/12/6,6.8,12.6,2.4
1973/12/7,3.7,6.6,0.5
1973/12/8,5.1,9.6,-0.5
1973/12/9,5.3,9.8,1.7
1973/12/10,6.3,11.3,0.9
1973/12/11,6,10.4,2
1973/12/12,6.7,12.3,0.7
1973/12/13,7,11,1.4
1973/12/14,5.9,12.8,-0.6
1973/12/15,7,10.6,0.6
1973/12/16,7.3,10.3,4.7
1973/12/17,5.5,9.4,2.8
1973/12/18,6.5,11,1.2
1973/12/19,6.4,10.4,2.1
1973/12/20,5.7,10.4,1.5
1973/12/21,8.1,13.8,1.9
1973/12/22,2.8,9.6,-0.6
1973/12/23,4.2,9.6,-1
1973/12/24,1,3.4,-1.2
1973/12/25,3.3,7.2,-0.2
1973/12/26,5.3,9.2,2.7
1973/12/27,4.1,9.6,-1.2
1973/12/28,5.2,10.4,0.1
1973/12/29,4.6,7.8,2
1973/12/30,5,9,0.9
1973/12/31,6,9.7,1.8
1974/1/1,6.6,10.2,2.5
1974/1/2,7.3,11.7,1.9
1974/1/3,7.9,13,4
1974/1/4,6,10.3,0
1974/1/5,6.9,11.3,3.2
1974/1/6,5.4,8.8,2.7
1974/1/7,5.6,9.6,2.8
1974/1/8,6.2,10.5,-0.2
1974/1/9,5.4,7.7,2.1
1974/1/10,4.3,7.8,1.4
1974/1/11,3.4,7,0.7
1974/1/12,3.8,8.2,0.2
1974/1/13,4,7.6,0.8
1974/1/14,4.4,7.5,1.9
1974/1/15,5.8,10.3,1.5
1974/1/16,6.3,10.9,1.6
1974/1/17,4.3,6.6,0.7
1974/1/18,4.3,7.1,1.2
1974/1/19,4.3,8.5,1.1
1974/1/20,4.5,9.2,0.4
1974/1/21,8.9,12.9,3.2
1974/1/22,8,11.8,4.5
1974/1/23,6.7,10.9,3.2
1974/1/24,2.8,5.3,0.9
1974/1/25,2.5,5.9,0.7
1974/1/26,1.8,5.5,-1.2
1974/1/27,2.9,6.8,-1.3
1974/1/28,3,5.7,-0.4
1974/1/29,2,5.5,-1.3
1974/1/30,3,6.7,0.4
1974/1/31,4.1,7.4,1.5
1974/2/1,4.4,8.7,0.7
1974/2/2,4.1,7,2.5
1974/2/3,3.3,7.7,0.1
1974/2/4,3.8,9.9,-2
1974/2/5,4.8,6.6,2.7
1974/2/6,5.6,7.3,3.3
1974/2/7,2.6,5.4,0.6
1974/2/8,3.5,8,0.8
1974/2/9,2.9,5.5,0.3
1974/2/10,2.5,5.9,0.4
1974/2/11,1.9,5.5,-2.4
1974/2/12,1.5,6.1,-2.4
1974/2/13,4.5,7.1,-0.1
1974/2/14,5.4,10.4,0.9
1974/2/15,6.2,11.8,0.3
1974/2/16,8.3,13.8,4
1974/2/17,7.6,9.9,3
1974/2/18,9.8,15.8,5.1
1974/2/19,10.3,15.8,1.8
1974/2/20,11.4,14.7,6.5
1974/2/21,5.8,9.1,2.4
1974/2/22,11.3,19.8,2
1974/2/23,8.1,17,5.3
1974/2/24,4.5,6.8,3.1
1974/2/25,3.9,7.5,-0.2
1974/2/26,1.5,6.2,-1.8
1974/2/27,2.2,6.3,-1.8
1974/2/28,3.9,7.9,0.2
1974/3/1,5.5,9.7,-1
1974/3/2,8,12.5,3.3
1974/3/3,8.1,13.4,0
1974/3/4,11.4,16,8.1
1974/3/5,12.1,15.1,9.2
1974/3/6,11.9,15.7,10
1974/3/7,10.4,18.5,7.3
1974/3/8,8.4,11.9,5.6
1974/3/9,8,14.2,2.1
1974/3/10,9.4,13.1,6.1
1974/3/11,5.5,9.1,0.2
1974/3/12,2.8,6.5,-0.4
1974/3/13,3.1,8.3,-1.4
1974/3/14,5,9.2,0.3
1974/3/15,7.6,12.4,2
1974/3/16,7.9,10.7,6.5
1974/3/17,8.1,11.4,6.2
1974/3/18,7.3,11,2.7
1974/3/19,7.4,10.8,4.5
1974/3/20,7.1,10.8,3.6
1974/3/21,9.2,17.8,3.2
1974/3/22,7.5,12.8,3.8
1974/3/23,6,10.6,0
1974/3/24,6.7,11,2.8
1974/3/25,4.8,7.4,3.7
1974/3/26,6.3,9.5,3.9
1974/3/27,4.6,6.4,3
1974/3/28,7.9,13.7,3.1
1974/3/29,9.4,15.3,1.9
1974/3/30,13.6,19.1,5.9
1974/3/31,15.1,17.7,13.1
1974/4/1,11,14.6,7.2
1974/4/2,8.2,11.7,3.8
1974/4/3,8.9,14.9,1.3
1974/4/4,13.2,18.3,3.5
1974/4/5,15.5,21.4,10.2
1974/4/6,13.9,19.3,6
1974/4/7,19.3,23.7,15.4
1974/4/8,14.9,20.7,12
1974/4/9,12.9,14.5,11.5
1974/4/10,14.1,18.7,10.4
1974/4/11,12.7,16.8,8.9
1974/4/12,15.4,23,7.9
1974/4/13,16.7,23,8.7
1974/4/14,15.8,19.5,10.8
1974/4/15,14.3,17.9,9.4
1974/4/16,15.4,21.4,12.5
1974/4/17,15.6,20.8,9.5
1974/4/18,17.2,21.5,10.8
1974/4/19,14.7,19.3,11.3
1974/4/20,15.8,22.2,9.5
1974/4/21,19,24.7,13.5
1974/4/22,14.1,16.6,12
1974/4/23,15.5,20.5,11.5
1974/4/24,17.3,22.9,9.5
1974/4/25,17.6,21.5,15.4
1974/4/26,16.5,21,12.8
1974/4/27,15.9,21.3,10.7
1974/4/28,14.9,19.2,10.5
1974/4/29,16,21.8,10.9
1974/4/30,15.6,23.2,8.2
1974/5/1,15.6,19.5,11.5
1974/5/2,14.7,21.2,8.6
1974/5/3,16.2,22.7,7.6
1974/5/4,17.3,23.3,11.2
1974/5/5,16.3,22.5,11.5
1974/5/6,13.9,19.4,9.5
1974/5/7,16.8,22.4,8.7
1974/5/8,18.9,22.4,15.5
1974/5/9,19.8,24.7,16.7
1974/5/10,18.7,24,14.7
1974/5/11,16.4,19.1,12.3
1974/5/12,19.1,24.5,13.6
1974/5/13,19.6,24,15.7
1974/5/14,19.1,21.9,16.9
1974/5/15,18.8,20.8,15.9
1974/5/16,19.1,23.8,14.2
1974/5/17,19.4,26.4,12.4
1974/5/18,20.6,25.8,14.5
1974/5/19,21.8,24.3,18.8
1974/5/20,21.7,23,20.8
1974/5/21,20.6,22.3,18.9
1974/5/22,19.4,22.5,18.1
1974/5/23,21.8,28.1,18
1974/5/24,21.5,27,15.8
1974/5/25,19.4,24.2,14.2
1974/5/26,19.4,26.6,14.3
1974/5/27,19.9,25.6,15.2
1974/5/28,20,25.9,12.7
1974/5/29,21.9,26.4,15.9
1974/5/30,20.3,23.4,17.4
1974/5/31,20.2,23.6,17.4
1974/6/1,21.8,26.4,17.3
1974/6/2,23,27.9,16.6
1974/6/3,22.1,27.6,15.4
1974/6/4,20.3,22.8,17.7
1974/6/5,20.1,24.4,17.4
1974/6/6,19.8,24.1,16.5
1974/6/7,20.5,24.4,14.4
1974/6/8,22.5,27.7,17.8
1974/6/9,22.2,26.6,16.5
1974/6/10,22.4,26.4,18.4
1974/6/11,20.3,21.9,19.5
1974/6/12,21.6,24.7,17.5
1974/6/13,22.6,27.3,18.7
1974/6/14,21.2,24.2,19
1974/6/15,22.4,27.1,16.6
1974/6/16,23.3,28.1,17.9
1974/6/17,22.2,24.5,17.5
1974/6/18,23.5,25.8,22
1974/6/19,24.8,29.2,21.3
1974/6/20,23.4,28.2,18.8
1974/6/21,23.2,24.2,21.7
1974/6/22,22.7,25.9,20.4
1974/6/23,20.8,23.4,19.2
1974/6/24,21.9,26.4,18.6
1974/6/25,22.6,28,18.3
1974/6/26,22.8,26.9,18.1
1974/6/27,20.7,22.9,18.5
1974/6/28,23,27.8,19.4
1974/6/29,22.6,26.1,19.1
1974/6/30,19.1,21.6,17.4
1974/7/1,19.6,20.7,18.1
1974/7/2,20.5,21.8,19.4
1974/7/3,25.8,29.8,20.5
1974/7/4,25.2,30.4,22.6
1974/7/5,23.8,26.8,22.6
1974/7/6,23.7,25.5,22.3
1974/7/7,26.5,30.2,23
1974/7/8,25.5,28.6,22.2
1974/7/9,27.2,32.9,23
1974/7/10,25.5,30.3,23.5
1974/7/11,23.2,24.7,22
1974/7/12,24.7,27.5,22.4
1974/7/13,24.2,26.6,21.4
1974/7/14,25.2,28.1,23.1
1974/7/15,25.7,29.5,24.1
1974/7/16,23.6,25.1,22.6
1974/7/17,24.8,27.5,22.5
1974/7/18,26.6,29.6,23.7
1974/7/19,28.4,34.2,23.3
1974/7/20,27.9,31.5,25.8
1974/7/21,25.8,28.8,23.5
1974/7/22,25.5,28.7,22.8
1974/7/23,24.8,29.1,20.7
1974/7/24,24.3,29.3,19.8
1974/7/25,24.4,27.9,22.3
1974/7/26,25.6,30.7,21.3
1974/7/27,25.8,31,22.2
1974/7/28,26.5,30.9,23.6
1974/7/29,27.5,32.9,22.8
1974/7/30,27,33.5,22.9
1974/7/31,26.3,31.6,22.2
1974/8/1,27.5,31.6,22.6
1974/8/2,27.8,32,23.4
1974/8/3,26.9,31.9,23.5
1974/8/4,27.4,32,22.2
1974/8/5,27.2,31.5,22.6
1974/8/6,27.7,32,23
1974/8/7,27.6,31.6,24.4
1974/8/8,27,31.4,23.7
1974/8/9,25.9,31.1,21.2
1974/8/10,27.3,32.3,20.5
1974/8/11,25.8,31.5,22.8
1974/8/12,26.4,30.5,22.4
1974/8/13,27.1,30.5,22.6
1974/8/14,28.4,32.6,24.2
1974/8/15,27.8,32.4,24.3
1974/8/16,27.7,32,24.2
1974/8/17,25.9,27.4,24.4
1974/8/18,27.5,31.5,23.7
1974/8/19,28.9,33.9,24.4
1974/8/20,28.5,33,24.8
1974/8/21,28.5,32.5,24.9
1974/8/22,27.6,30.8,24.2
1974/8/23,28.2,32.3,25.2
1974/8/24,27.5,31,24.6
1974/8/25,24.1,28.9,20.4
1974/8/26,24.5,29.6,20.4
1974/8/27,22.6,24.2,21.4
1974/8/28,26.2,30.6,21.6
1974/8/29,27.3,30.8,24.2
1974/8/30,27.8,32.5,24.7
1974/8/31,25.5,27.7,23.4
1974/9/1,25.6,27.6,23.7
1974/9/2,27.7,31.6,25.4
1974/9/3,26.3,30.3,22.9
1974/9/4,24.7,28.5,21.6
1974/9/5,26,30,22.2
1974/9/6,24.6,27,22.2
1974/9/7,26.8,30.7,24.3
1974/9/8,23.2,27.6,18.7
1974/9/9,20.1,24.3,17.8
1974/9/10,22.6,27.6,18.3
1974/9/11,22.5,26.6,18.6
1974/9/12,23.1,26.3,19.5
1974/9/13,24.4,28.2,21.3
1974/9/14,24.1,27.5,21.1
1974/9/15,23.4,25.2,21.3
1974/9/16,22.3,25.8,20.1
1974/9/17,22,25.8,19.2
1974/9/18,22.5,26.3,19.5
1974/9/19,20.5,24.1,17.5
1974/9/20,19.3,22.9,15.8
1974/9/21,19.2,21.9,15.7
1974/9/22,19.5,22.6,16.9
1974/9/23,19.5,22.8,16.3
1974/9/24,20,23.3,18.4
1974/9/25,20.8,23.8,18.6
1974/9/26,21,22.8,17.9
1974/9/27,20.2,21.9,18.6
1974/9/28,21.8,27.7,17.2
1974/9/29,21.4,26,15.6
1974/9/30,21.5,25.8,18.2
1974/10/1,19.4,22.5,17.8
1974/10/2,18.4,20.8,17.1
1974/10/3,20.4,23.8,18.6
1974/10/4,21.2,25.9,17.9
1974/10/5,18.9,23.9,15.3
1974/10/6,18.7,23.7,14.8
1974/10/7,18.7,22.5,13
1974/10/8,21,27.4,17.8
1974/10/9,18.3,21.6,14.6
1974/10/10,17.4,21.9,12.5
1974/10/11,17.1,21.6,12.4
1974/10/12,17.1,19.5,14.6
1974/10/13,17.7,20.2,15.3
1974/10/14,18,22,14.1
1974/10/15,17,21.1,13.5
1974/10/16,18.3,24,13.8
1974/10/17,19.3,23.9,13.6
1974/10/18,21,25.9,14.8
1974/10/19,19.8,23,18
1974/10/20,19.2,23.5,17.4
1974/10/21,17.4,21.1,15.1
1974/10/22,16.1,17.9,14
1974/10/23,15.9,18.9,12.7
1974/10/24,14.2,18.8,10.3
1974/10/25,15,21.7,9.1
1974/10/26,18.4,23.5,12.5
1974/10/27,19.4,24.2,15.3
1974/10/28,17,20.2,12.3
1974/10/29,13.5,18,9.6
1974/10/30,14.4,17.3,10
1974/10/31,16,18.5,13.6
1974/11/1,11.4,14.4,8.6
1974/11/2,11.3,15.7,6.9
1974/11/3,11.9,17.1,6.6
1974/11/4,13.8,17.3,8.7
1974/11/5,15.4,19.7,12.5
1974/11/6,14.4,18.3,10.6
1974/11/7,16.6,20.9,13.4
1974/11/8,18.4,22.4,13.8
1974/11/9,15.4,17.5,13.2
1974/11/10,12.2,14.8,9
1974/11/11,11.2,15.3,6.5
1974/11/12,11.7,14.5,9.2
1974/11/13,9.5,12.5,7.3
1974/11/14,8.6,12.5,5.7
1974/11/15,9,12.9,6.1
1974/11/16,9.2,12.2,3.3
1974/11/17,11.9,15,9.5
1974/11/18,12.3,16.1,9.7
1974/11/19,10.7,15.7,6.4
1974/11/20,10.1,15.7,4.9
1974/11/21,11.1,16.1,5.5
1974/11/22,9.7,13.8,4.5
1974/11/23,9.5,13.5,5.1
1974/11/24,10.7,14.1,7.2
1974/11/25,9.4,14.4,6.4
1974/11/26,10.8,15.7,5.7
1974/11/27,11.4,15.8,6.8
1974/11/28,10.4,16.4,4.9
1974/11/29,12.4,17.5,7.6
1974/11/30,9.8,11.7,8.1
1974/12/1,9.9,12.8,7.6
1974/12/2,10.9,15.8,8.1
1974/12/3,12.5,16.1,10.5
1974/12/4,10.3,12.9,7.9
1974/12/5,7.4,9.9,5.7
1974/12/6,6.5,9.4,3.9
1974/12/7,8.4,11.2,3.8
1974/12/8,8.2,12.4,5.3
1974/12/9,9.3,13.4,3.6
1974/12/10,10.6,12.3,9.1
1974/12/11,9.5,11.4,8.5
1974/12/12,7.5,9.7,5
1974/12/13,7.1,11.1,3
1974/12/14,7.5,11,3.8
1974/12/15,5.5,9.1,2.2
1974/12/16,6.7,10.4,2.5
1974/12/17,7.4,10.7,1.5
1974/12/18,13.3,16.5,10.1
1974/12/19,7.9,10.1,4.3
1974/12/20,6,9.7,1.7
1974/12/21,6.2,9.7,3.1
1974/12/22,5.8,10.4,1.2
1974/12/23,7.2,11.9,0.9
1974/12/24,9.6,12.6,6.3
1974/12/25,8.3,11.1,5.3
1974/12/26,6.6,9.6,3.7
1974/12/27,6,9.8,1.2
1974/12/28,7.3,8.2,6
1974/12/29,8.1,9.6,6.6
1974/12/30,8.8,12.5,4
1974/12/31,8.1,11.8,5.5
1975/1/1,6.7,7.8,5.8
1975/1/2,6.8,10.4,4.9
1975/1/3,6.5,9.6,4.5
1975/1/4,4.5,7.7,2.5
1975/1/5,5,10.6,-0.5
1975/1/6,6.1,9.1,4.1
1975/1/7,6.2,9.5,2.2
1975/1/8,9.3,12.2,7.1
1975/1/9,7.7,10.1,4.5
1975/1/10,5.1,8.4,2.9
1975/1/11,4.3,7.2,2.3
1975/1/12,3.4,6.1,1.7
1975/1/13,4.5,7.2,2.5
1975/1/14,4.9,9.5,0.6
1975/1/15,5.1,9.3,-1.6
1975/1/16,6.7,9.6,4.7
1975/1/17,4,6.3,2
1975/1/18,1.2,3.7,-1.3
1975/1/19,0.9,3.8,-1.8
1975/1/20,4.2,8.2,1.2
1975/1/21,4.8,9.8,-1.3
1975/1/22,4.7,6.2,3.1
1975/1/23,5.5,9.2,1.5
1975/1/24,7.2,13.9,-1.2
1975/1/25,10.2,14.1,6.7
1975/1/26,7.9,11.4,3.7
